ID,Nom du producteur,Pays,Continent,Région / Ville,Type de producteur,Produits principaux,Bio,Équitable,Certification,Site internet,Email,Téléphone,WhatsApp,LinkedIn,Instagram,Facebook,Contact / Responsable,Adresse,Source,Notes
ETH-02351,Bohemian Flowers Limited (previously Oserian Development Company Limited),Kenya,Afrique,Naivasha,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1555, 20117, Naivasha, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 2763 — statut certification : Certified — organisme : FLOCERT
ETH-02352,Credible Blooms Ltd,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 128, Embakasi, 00521, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 33527 — statut certification : Certified — organisme : FLOCERT
ETH-02353,Eco Roses (SEZ) PLC,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1970, Sarit Centre, 00606, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 40717 — statut certification : Certified — organisme : FLOCERT
ETH-02354,Equinox Horticulture Limited,Kenya,Afrique,Nanyuki,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1666, 10400, Nanyuki, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 43460 — statut certification : Certified — organisme : FLOCERT
ETH-02355,Fides Kenya Limited,Kenya,Afrique,Embu,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1175, 60100, Embu, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 47137 — statut certification : Certified — organisme : FLOCERT
ETH-02356,Flamingo Horticulture Kenya Ltd (Finlays Horticulture Kenya Ltd),Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),"Fleurs & plantes, Herbes, infusions & épices, Légumes",À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 10222, 00400, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 5567 — statut certification : Certified — organisme : FLOCERT
ETH-02357,Florensis Kenya Limited,Kenya,Afrique,Naivasha,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1896, 20117, Naivasha, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46743 — statut certification : Certified — organisme : FLOCERT
ETH-02358,Florenza Limited,Kenya,Afrique,Nakuru,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 3204, 20100, Nakuru, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 38903 — statut certification : Certified — organisme : FLOCERT
ETH-02359,Golden Tulip Farms Limited,Kenya,Afrique,Ol Kalou,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 107, Njambini Road, 20303, Ol Kalou, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 40343 — statut certification : Certified — organisme : FLOCERT
ETH-02360,Hanna Roses Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 44148, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 42600 — statut certification : Certified — organisme : FLOCERT
ETH-02361,Isinya Roses Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1616, Off Ngong Road, 00606, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 40247 — statut certification : Certified — organisme : FLOCERT
ETH-02362,Isinya Roses Ltd - Porini Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1616, 00606, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 37748 — statut certification : Certified — organisme : FLOCERT
ETH-02363,Kongoni River Farm Ltd - Gorge Division,Kenya,Afrique,Naivasha,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1271, 20117, Naivasha, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 47622 — statut certification : Certified — organisme : FLOCERT
ETH-02364,Kongoni River Farm Ltd - Liki Division (Liki River Farm),Kenya,Afrique,Nanyuki,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 537, 10400, Nanyuki, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 2959 — statut certification : Certified — organisme : FLOCERT
ETH-02365,Laurel Investments Limited,Kenya,Afrique,Ol-Kalau,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 45, 20303, Ol-Kalau, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 29914 — statut certification : Certified — organisme : FLOCERT
ETH-02366,Lauren International Flowers Ltd,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 10373, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 43911 — statut certification : Certified — organisme : FLOCERT
ETH-02367,Maasai Flowers Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 19169, 00501, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 29533 — statut certification : Certified — organisme : FLOCERT
ETH-02368,Maji Mazuri Flowers Limited,Kenya,Afrique,Eldoret,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 7640, 30100, Eldoret, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 29542 — statut certification : Certified — organisme : FLOCERT
ETH-02369,Molo River Roses,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 542, 20100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 31735 — statut certification : Certified — organisme : FLOCERT
ETH-02370,Mount Elgon Orchards Ltd,Kenya,Afrique,Kitale,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 124, 30200, Kitale, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 18008 — statut certification : Certified — organisme : FLOCERT
ETH-02371,Nelion Flora Limited (Tropiflora Ltd),Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1970, 00606, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 4766 — statut certification : Certified — organisme : FLOCERT
ETH-02372,Nini Ltd,Kenya,Afrique,Naivasha,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 569, 20117, Naivasha, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 29494 — statut certification : Certified — organisme : FLOCERT
ETH-02373,PJ Dave Flora Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 18436, 00500, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 41076 — statut certification : Certified — organisme : FLOCERT
ETH-02374,Panocal International Limited,Kenya,Afrique,Kitale,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 982, Kinyoro Road, 30200, Kitale, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46038 — statut certification : Certified — organisme : FLOCERT
ETH-02375,Penta Flowers Ltd,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 40452, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 3768 — statut certification : Certified — organisme : FLOCERT
ETH-02376,Rainforest Farmlands Kenya Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 2522, 00606, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 31325 — statut certification : Certified — organisme : FLOCERT
ETH-02377,Ravine Roses (Karen Roses LTD) (Eldama Ravine Farms - Ravine Roses),Kenya,Afrique,Eldama Ravine,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 202, Eldama Ravine, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 2764 — statut certification : Certified — organisme : FLOCERT
ETH-02378,Shalimar Fresh Limited - Kabuku Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 49125, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 45218 — statut certification : Certified — organisme : FLOCERT
ETH-02379,Shalimar Fresh Limited - Mahee Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"P.O.Box 49125, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 6100 — statut certification : Certified — organisme : FLOCERT
ETH-02380,Shalimar Fresh Limited - Maitri Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 49125, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 48680 — statut certification : Certified — organisme : FLOCERT
ETH-02381,Shalimar Fresh Limited - Mwanzi Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 49125, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 40958 — statut certification : Certified — organisme : FLOCERT
ETH-02382,Shalimar Fresh Limited - Shalimar Farm,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),"Fleurs & plantes, Fruits frais",À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 49125, 00100, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 3598 — statut certification : Certified — organisme : FLOCERT
ETH-02383,Sian Flowers Limited,Kenya,Afrique,Nairobi,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 19169, 00501, Nairobi, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 18057 — statut certification : Certified — organisme : FLOCERT
ETH-02384,Sololo Agriculture Limited,Kenya,Afrique,Eldoret,Plantation / exploitation (main-d'œuvre salariée),Fleurs & plantes,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"PO Box 1740, Eldoret, Kenya",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46236 — statut certification : Certified — organisme : FLOCERT
